team_name,last_name,first_name
Baltimore Ravens,Aiken,Kamar
Baltimore Ravens,Allen,Javorius
Baltimore Ravens,Arrington,Kyle
Baltimore Ravens,Baldwin,Darryl
Baltimore Ravens,Beyer,Brennen
Baltimore Ravens,Bilukidi,Christo
Baltimore Ravens,Bose,Andrew
Baltimore Ravens,Boyle,Nick
Baltimore Ravens,Brooks,Terrence
Baltimore Ravens,Brown,Arthur
Baltimore Ravens,Brown,Daniel
Baltimore Ravens,Brown,Leon
Baltimore Ravens,Brown,Marlon
Baltimore Ravens,Butler,Jeremy
Baltimore Ravens,Campanaro,Michael
Baltimore Ravens,Canty,Chris
Baltimore Ravens,Carter,DeAndre
Baltimore Ravens,Clausell,Blaine
Baltimore Ravens,Cox,Morgan
Baltimore Ravens,Davis,Carl
Baltimore Ravens,Dumervil,Elvis
Baltimore Ravens,Easton,Nick
Baltimore Ravens,Elam,Matt
Baltimore Ravens,Flacco,Joe
Baltimore Ravens,Forsett,Justin
Baltimore Ravens,Gillmore,Crockett
Baltimore Ravens,Greenwood,Chris
Baltimore Ravens,Guy,Lawrence
Baltimore Ravens,Hill,Will
Baltimore Ravens,Hurst,James
Baltimore Ravens,Jackson,Asa
Baltimore Ravens,Jacobs,Tramain
Baltimore Ravens,Jensen,Ryan
Baltimore Ravens,Jernigan,Timmy
Baltimore Ravens,Johnson,Kaleb
Baltimore Ravens,Jones,Marcel
Baltimore Ravens,Juszczyk,Kyle
Baltimore Ravens,Koch,Sam
Baltimore Ravens,Levine,Anthony
Baltimore Ravens,Lewis,Kendrick
Baltimore Ravens,Lewis-Moore,Kapron
Baltimore Ravens,Lovelocke,Jerry
Baltimore Ravens,Magee,Terrence
Baltimore Ravens,Manton,Justin
Baltimore Ravens,McClellan,Albert
Baltimore Ravens,Means,Steven
Baltimore Ravens,Melvin,Rashaan
Baltimore Ravens,Monroe,Eugene
Baltimore Ravens,Mosley,C.J.
Baltimore Ravens,Myers,Robert
Baltimore Ravens,Orr,Zach
Baltimore Ravens,Osemele,Kelechi
Baltimore Ravens,Perriman,Breshad
Baltimore Ravens,Perry,Nick
Baltimore Ravens,Pitta,Dennis
Baltimore Ravens,Pointer,Quinton
Baltimore Ravens,Reid,Jah
Baltimore Ravens,Reisner,Allen
Baltimore Ravens,Renner,Bryn
Baltimore Ravens,Reuland,Konrad
Baltimore Ravens,Robinson,Aldrick
Baltimore Ravens,Scales,Patrick
Baltimore Ravens,Schaub,Matt
Baltimore Ravens,Small,Kiero
Baltimore Ravens,Smith,Jimmy
Baltimore Ravens,Smith,Daryl
Baltimore Ravens,Smith,Steve
Baltimore Ravens,Smith,Za'Darius
Baltimore Ravens,Suggs,Terrell
Baltimore Ravens,Taliaferro,Lorenzo
Baltimore Ravens,Thompson,Zach
Baltimore Ravens,Toussaint,Fitzgerald
Baltimore Ravens,Trawick,Brynden
Baltimore Ravens,Tucker,Justin
Baltimore Ravens,Tyson,DeAngelo
Baltimore Ravens,Upshaw,Courtney
Baltimore Ravens,Urban,Brent
Baltimore Ravens,Urschel,John
Baltimore Ravens,Vaughn,Cassius
Baltimore Ravens,Wagner,Ricky
Baltimore Ravens,Walker,Casey
Baltimore Ravens,Walker,Tray
Baltimore Ravens,Waller,Darren
Baltimore Ravens,Webb,Lardarius
Baltimore Ravens,Wesley,De'Ondre
Baltimore Ravens,Williams,Brandon
Baltimore Ravens,Williams,Maxx
Baltimore Ravens,Wilson,Julian
Baltimore Ravens,Worthy,Cam
Baltimore Ravens,Yanda,Marshal
Baltimore Ravens,Zuttah,Jeremy
Cincinnati Bengals,Alford,Mario
Cincinnati Bengals,Atkins,Geno
Cincinnati Bengals,Bernard,Giovani
Cincinnati Bengals,Bodine,Russell
Cincinnati Bengals,Boling,Clint
Cincinnati Bengals,Burfict,Vontaze
Cincinnati Bengals,Burkhead,Rex
Cincinnati Bengals,Carter,Chris
Cincinnati Bengals,Clarke,Will
Cincinnati Bengals,Dalton,Andy
Cincinnati Bengals,Dargan,Erick
Cincinnati Bengals,Dawson,Paul
Cincinnati Bengals,Dennard,Darqueze
Cincinnati Bengals,DiManche,Jayson
Cincinnati Bengals,Dunlap,Carlos
Cincinnati Bengals,Eifert,Tyler
Cincinnati Bengals,Fisher,Jake
Cincinnati Bengals,Flowers,Marquis
Cincinnati Bengals,France,Dan
Cincinnati Bengals,Geathers,Kwame
Cincinnati Bengals,Ghee,Brandon
Cincinnati Bengals,Gilberry,Wallace
Cincinnati Bengals,Green,A.J.
Cincinnati Bengals,Hall,Leon
Cincinnati Bengals,Hamilton,Cobi
Cincinnati Bengals,Hardison,Marcus
Cincinnati Bengals,Harris,Clark
Cincinnati Bengals,Hawk,A.J.
Cincinnati Bengals,Hawkinson,Tanner
Cincinnati Bengals,Hewitt,Ryan
Cincinnati Bengals,Hill,Jeremy
Cincinnati Bengals,Hill,Troy
Cincinnati Bengals,Hopkins,Trey
Cincinnati Bengals,Huber,Kevin
Cincinnati Bengals,Hunt,Margus
Cincinnati Bengals,Iloka,George
Cincinnati Bengals,Jasperse,Chris
Cincinnati Bengals,Johnson,T.J.
Cincinnati Bengals,Johnson,Josh
Cincinnati Bengals,Johnson,Michael
Cincinnati Bengals,Johnson,Nico
Cincinnati Bengals,Jones,Adam
Cincinnati Bengals,Jones,Marvin
Cincinnati Bengals,Keo,Shiloh
Cincinnati Bengals,Kirkpatrick,Dre
Cincinnati Bengals,Kroft,Tyler
Cincinnati Bengals,Kumerow,Jake
Cincinnati Bengals,Lamur,Emmanuel
Cincinnati Bengals,Lengel,Matt
Cincinnati Bengals,Lewis-Harris,Chris
Cincinnati Bengals,Maualuga,Rey
Cincinnati Bengals,McCalebb,Onterio
Cincinnati Bengals,McCarron,AJ
Cincinnati Bengals,Montgomery,Sam
Cincinnati Bengals,Moore,Denarius
Cincinnati Bengals,Murphy,Jake
Cincinnati Bengals,Nelson,Reggie
Cincinnati Bengals,Nugent,Mike
Cincinnati Bengals,O'Donnell,Matthew
Cincinnati Bengals,Obarski,Tom
Cincinnati Bengals,Ogbuehi,Cedric
Cincinnati Bengals,Peerman,Cedric
Cincinnati Bengals,Peko,Domata
Cincinnati Bengals,Peters,John
Cincinnati Bengals,Pole,Kalafitoni
Cincinnati Bengals,Porter,Sean
Cincinnati Bengals,Raven,Floyd
Cincinnati Bengals,Reese,Tevin
Cincinnati Bengals,Rey,Vincent
Cincinnati Bengals,Roach,Trevor
Cincinnati Bengals,Sanu,Mohamed
Cincinnati Bengals,Shaw,Josh
Cincinnati Bengals,Sims,Pat
Cincinnati Bengals,Smith,Andre
Cincinnati Bengals,Smith,Derron
Cincinnati Bengals,Smith,Jake
Cincinnati Bengals,Still,Devon
Cincinnati Bengals,Tate,Brandon
Cincinnati Bengals,Thompson,Brandon
Cincinnati Bengals,Uzomah,C.J.
Cincinnati Bengals,Watson,Terrell
Cincinnati Bengals,Weisman,Mark
Cincinnati Bengals,Wenning,Keith
Cincinnati Bengals,Whitworth,Andrew
Cincinnati Bengals,Wilder,James Jr.
Cincinnati Bengals,Williams,DeShawn
Cincinnati Bengals,Williams,Shawn
Cincinnati Bengals,Winston,Eric
Cincinnati Bengals,Wright,James
Cincinnati Bengals,Zeitler,Kevin
Cleveland Browns,Bademosi,Johnson
Cleveland Browns,Barnidge,Gary
Cleveland Browns,Barton,Karim
Cleveland Browns,Benjamin,Travis
Cleveland Browns,Bibbs,E.J.
Cleveland Browns,Bitonio,Joel
Cleveland Browns,Bowe,Dwayne
Cleveland Browns,Bowie,Michael
Cleveland Browns,Bryant,Armonty
Cleveland Browns,Bryant,Desmond
Cleveland Browns,Campbell,Ibraheim
Cleveland Browns,Carder,Tank
Cleveland Browns,Cone,Kevin
Cleveland Browns,Coons,Travis
Cleveland Browns,Cooper,Xavier
Cleveland Browns,Crowell,Isaiah
Cleveland Browns,Dansby,Karlos
Cleveland Browns,Desir,Pierre
Cleveland Browns,Draughn,Shaun
Cleveland Browns,Dray,Jim
Cleveland Browns,Ekpre-Olomu,Ifo
Cleveland Browns,Erving,Cameron
Cleveland Browns,Eubanks,Darius
Cleveland Browns,Gabriel,Taylor
Cleveland Browns,Gaines,Charles
Cleveland Browns,Gilbert,Justin
Cleveland Browns,Gipson,Tashaun
Cleveland Browns,Gordon,Josh
Cleveland Browns,Greco,John
Cleveland Browns,Haden,Joe
Cleveland Browns,Haplea,Kevin
Cleveland Browns,Hartline,Brian
Cleveland Browns,Hawkins,Andrew
Cleveland Browns,Housler,Rob
Cleveland Browns,Hughes,John
Cleveland Browns,Hughlett,Charley
Cleveland Browns,James,Kendall
Cleveland Browns,Jennings,Darius
Cleveland Browns,Johnson,Malcolm
Cleveland Browns,Johnson,Duke
Cleveland Browns,Kirksey,Chris
Cleveland Browns,Kitchen,Ishmaa'ily
Cleveland Browns,Kruger,Paul
Cleveland Browns,Lee,Andy
Cleveland Browns,Lenz,Josh
Cleveland Browns,Lewis,Thad
Cleveland Browns,Lundy,Luke
Cleveland Browns,Mack,Alex
Cleveland Browns,Manziel,Johnny
Cleveland Browns,Mayle,Vince
Cleveland Browns,McCown,Josh
Cleveland Browns,McDaniel,Jacobbi
Cleveland Browns,McDonald,Andrew
Cleveland Browns,Meder,Jamie
Cleveland Browns,Miller,Darrian
Cleveland Browns,Mingo,Barkevious
Cleveland Browns,Moore,Marlon
Cleveland Browns,Nelson,Robert
Cleveland Browns,Olsen,Eric
Cleveland Browns,Orchard,Nate
Cleveland Browns,Painter,Vinston
Cleveland Browns,Pellerin,Micah
Cleveland Browns,Poyer,Jordan
Cleveland Browns,Pryor,Terrelle
Cleveland Browns,Pullard,Hayes
Cleveland Browns,Reilly,Mike
Cleveland Browns,Robertson,Craig
Cleveland Browns,Saunders,De'Ante
Cleveland Browns,Schwartz,Mitchell
Cleveland Browns,Seymour,Ryan
Cleveland Browns,Shaw,Connor
Cleveland Browns,Shelton,Danny
Cleveland Browns,Slater,Tory
Cleveland Browns,Smith,Rodney
Cleveland Browns,Solomon,Scott
Cleveland Browns,Spear,Carey
Cleveland Browns,Starks,Randy
Cleveland Browns,Stephens,Brandon
Cleveland Browns,Taylor,Phillip
Cleveland Browns,Telfer,Randall
Cleveland Browns,Thomas,Joe
Cleveland Browns,Tupou,Christian
Cleveland Browns,West,Terrance
Cleveland Browns,Whitner,Donte
Cleveland Browns,Williams,K'Waun
Cleveland Browns,Williams,Tramon
Cleveland Browns,Winn,Billy
Cleveland Browns,Winston,Glenn
Cleveland Browns,Wynn,Dylan
Cleveland Browns,Wynn,Shane
Pittsburgh Steelers,Adams,Mike
Pittsburgh Steelers,Allen,Cortez
Pittsburgh Steelers,Allen,Will
Pittsburgh Steelers,Archer,Dri
Pittsburgh Steelers,Beachum,Kelvin
Pittsburgh Steelers,Bell,Le'Veon
Pittsburgh Steelers,Berry,Jordan
Pittsburgh Steelers,Blake,Antwon
Pittsburgh Steelers,Blanchflower,Rob
Pittsburgh Steelers,Boyd,Tajh
Pittsburgh Steelers,Brown,Antonio
Pittsburgh Steelers,Bryant,Martavis
Pittsburgh Steelers,Chickillo,Anthony
Pittsburgh Steelers,Clear,Cameron
Pittsburgh Steelers,Coates,Sammie
Pittsburgh Steelers,Conrath,Matt
Pittsburgh Steelers,Dangerfield,Jordan
Pittsburgh Steelers,Darby,Alden
Pittsburgh Steelers,Davis,Dominique
Pittsburgh Steelers,DeCastro,David
Pittsburgh Steelers,Dieffenbach,Miles
Pittsburgh Steelers,Dismukes,Reese
Pittsburgh Steelers,Dupree,Bud
Pittsburgh Steelers,Egnew,Michael
Pittsburgh Steelers,Finney,B.J.
Pittsburgh Steelers,Fogg,Kevin
Pittsburgh Steelers,Foster,Ramon
Pittsburgh Steelers,Gardner,Devin
Pittsburgh Steelers,Garvin,Terence
Pittsburgh Steelers,Gay,William
Pittsburgh Steelers,Geathers,Clifton
Pittsburgh Steelers,Gilbert,Marcus
Pittsburgh Steelers,Golden,Robert
Pittsburgh Steelers,Golson,Senquez
Pittsburgh Steelers,Goodwin,C.J.
Pittsburgh Steelers,Gradkowski,Bruce
Pittsburgh Steelers,Grant,Doran
Pittsburgh Steelers,Green,Shayon
Pittsburgh Steelers,Harris,Josh
Pittsburgh Steelers,Harrison,James
Pittsburgh Steelers,Hatchie,Micah
Pittsburgh Steelers,Hemer,Ethan
Pittsburgh Steelers,Heyward,Cameron
Pittsburgh Steelers,Heyward-Bey,Darrius
Pittsburgh Steelers,Holliman,Gerod
Pittsburgh Steelers,Hubbard,Chris
Pittsburgh Steelers,James,Jesse
Pittsburgh Steelers,Johnson,Will
Pittsburgh Steelers,Jones,Howard
Pittsburgh Steelers,Jones,Jarvis
Pittsburgh Steelers,Jones,Landry
Pittsburgh Steelers,Kruger,Joe
Pittsburgh Steelers,Lemon,Shawn
Pittsburgh Steelers,Lewis,Isaiah
Pittsburgh Steelers,McCullers-Sanders,Dan
Pittsburgh Steelers,McLendon,Steve
Pittsburgh Steelers,Miller,Heath
Pittsburgh Steelers,Mitchell,Mike
Pittsburgh Steelers,Moats,Arthur
Pittsburgh Steelers,Murphy,Tyler
Pittsburgh Steelers,Nix,Roosevelt
Pittsburgh Steelers,Phillips,Shakim
Pittsburgh Steelers,Pouncey,Maurkice
Pittsburgh Steelers,Rahrig,Collin
Pittsburgh Steelers,Roethlisberger,Ben
Pittsburgh Steelers,Rogers,Eli
Pittsburgh Steelers,Scheuerman,Ross
Pittsburgh Steelers,Shazier,Ryan
Pittsburgh Steelers,Spaeth,Matt
Pittsburgh Steelers,Spence,Sean
Pittsburgh Steelers,Stingily,Cameron
Pittsburgh Steelers,Suisham,Shaun
Pittsburgh Steelers,Thomas,Cam
Pittsburgh Steelers,Thomas,Shamarko
Pittsburgh Steelers,Thornton,Mike
Pittsburgh Steelers,Timmons,Lawrence
Pittsburgh Steelers,Tuitt,Stephon
Pittsburgh Steelers,Van Dyk,Mitchell
Pittsburgh Steelers,Ventrone,Ross
Pittsburgh Steelers,Villanueva,Alejandro
Pittsburgh Steelers,Wallace,Cody
Pittsburgh Steelers,Walton,Leterrius
Pittsburgh Steelers,Warren,Greg
Pittsburgh Steelers,Webb,B.W.
Pittsburgh Steelers,Wheaton,Markus
Pittsburgh Steelers,Whimpey,Kevin
Pittsburgh Steelers,Wild,Ian
Pittsburgh Steelers,Williams,DeAngelo
Pittsburgh Steelers,Williams,Vince
Pittsburgh Steelers,Wing,Brad
Pittsburgh Steelers,Zumwalt,Jordan
Buffalo Bills,Bradham,Nigel
Buffalo Bills,Brooks,Ron
Buffalo Bills,Broomfield,Deon
Buffalo Bills,Brown,Bryce
Buffalo Bills,Brown,Justin
Buffalo Bills,Brown,Preston
Buffalo Bills,Bryant,Corbin
Buffalo Bills,Buchanan,Michael
Buffalo Bills,Burton,Clay
Buffalo Bills,Butler,Mario
Buffalo Bills,Campbell,William
Buffalo Bills,Carpenter,Dan
Buffalo Bills,Carrington,Alex
Buffalo Bills,Cassel,Matt
Buffalo Bills,Chandler,Tyson
Buffalo Bills,Charles,Stefan
Buffalo Bills,Clay,Charles
Buffalo Bills,Cockrell,Ross
Buffalo Bills,Conner,John
Buffalo Bills,Darby,Ronald
Buffalo Bills,Dareus,Marcell
Buffalo Bills,Davis,Andre
Buffalo Bills,Dixon,Anthony
Buffalo Bills,Easley,Marcus
Buffalo Bills,Felton,Jerome
Buffalo Bills,Fluellen,Andre
Buffalo Bills,Gaines,Jimmy
Buffalo Bills,Gay,Jordan
Buffalo Bills,Gilmore,Stephon
Buffalo Bills,Glenn,Cordy
Buffalo Bills,Goodwin,Marquise
Buffalo Bills,Gragg,Chris
Buffalo Bills,Graham,Corey
Buffalo Bills,Gray,MarQueis
Buffalo Bills,Hamilton,Justin
Buffalo Bills,Harvin,Percy
Buffalo Bills,Henderson,Seantrel
Buffalo Bills,Hogan,Chris
Buffalo Bills,Holley,Caleb
Buffalo Bills,Hudson,Andrew
Buffalo Bills,Hughes,Jerry
Buffalo Bills,Hunter,Wayne
Buffalo Bills,Incognito,Richie
Buffalo Bills,Jackson,Fred
Buffalo Bills,Johnson,Darryl
Buffalo Bills,Johnson,Randell
Buffalo Bills,Kouandjio,Cyrus
Buffalo Bills,Kupper,Alex
Buffalo Bills,Ladler,Kenny
Buffalo Bills,Larsen,B.J.
Buffalo Bills,Lawson,Manny
Buffalo Bills,Lewis,Dezmin
Buffalo Bills,Manhertz,Chris
Buffalo Bills,Manuel,EJ
Buffalo Bills,McCoy,LeSean
Buffalo Bills,McKelvin,Leodis
Buffalo Bills,Meeks,Jonathan
Buffalo Bills,Miller,John
Buffalo Bills,Miller,Wesley
Buffalo Bills,Morrell,D.J.
Buffalo Bills,Mulligan,Matthew
Buffalo Bills,O'Leary,Nick
Buffalo Bills,Palmer,Tobais
Buffalo Bills,Powell,Ty
Buffalo Bills,Rambo,Bacarri
Buffalo Bills,Reed,Cedric
Buffalo Bills,Richardson,Cyril
Buffalo Bills,Robey,Nickell
Buffalo Bills,Sanborn,Garrison
Buffalo Bills,Schmidt,Colton
Buffalo Bills,Simms,Matt
Buffalo Bills,Steward,Tony
Buffalo Bills,Sweeting,Rod
Buffalo Bills,Tarpley,A.J.
Buffalo Bills,Taylor,Tyrod
Buffalo Bills,Thigpen,Marcus
Buffalo Bills,Thomas,Cam
Buffalo Bills,Thompson,Deonte
Buffalo Bills,Towns,Jeremy
Buffalo Bills,Urbik,Kraig
Buffalo Bills,Watkins,Sammy
Buffalo Bills,Williams,Aaron
Buffalo Bills,Williams,Chris
Buffalo Bills,Williams,Erik
Buffalo Bills,Williams,Karlos
Buffalo Bills,Williams,Kyle
Buffalo Bills,Williams,Mario
Buffalo Bills,Williams,Duke
Buffalo Bills,Wood,Eric
Buffalo Bills,Woods,Robert
Buffalo Bills,Wynn,Jarius
Miami Dolphins,Aikens,Walt
Miami Dolphins,Ajayi,Jay
Miami Dolphins,Albert,Branden
Miami Dolphins,Aultman,Damarr
Miami Dolphins,Baucus,Mickey
Miami Dolphins,Bethel-Thompson,McLeod
Miami Dolphins,Bowman,Zack
Miami Dolphins,Brenner,Sam
Miami Dolphins,Byrd,LaRon
Miami Dolphins,Cameron,Jordan
Miami Dolphins,Coleman,Deandre
Miami Dolphins,Darr,Matt
Miami Dolphins,Davis,Will
Miami Dolphins,Delmas,Louis
Miami Dolphins,Denney,John
Miami Dolphins,Dieke,Emmanuel
Miami Dolphins,Douglas,Jamil
Miami Dolphins,Drew,Ray
Miami Dolphins,Fede,Terrence
Miami Dolphins,Fields,Brandon
Miami Dolphins,Fox,Jason
Miami Dolphins,Francis,A.J.
Miami Dolphins,Franks,Andrew
Miami Dolphins,Freeman,Josh
Miami Dolphins,Gary,Shamiel
Miami Dolphins,Gillislee,Mike
Miami Dolphins,Grimes,Brent
Miami Dolphins,Hawkins,Donald
Miami Dolphins,Hazel,Matt
Miami Dolphins,Hewitt,Neville
Miami Dolphins,Hull,Mike
Miami Dolphins,James,Ja'Wuan
Miami Dolphins,James,LaMichael
Miami Dolphins,Jenkins,Jelani
Miami Dolphins,Jennings,Greg
Miami Dolphins,Johnson,Anthony
Miami Dolphins,Jones,Christion
Miami Dolphins,Jones,Don
Miami Dolphins,Jones,Reshad
Miami Dolphins,Jordan,Dion
Miami Dolphins,King,Nigel
Miami Dolphins,Kovacs,Jordan
Miami Dolphins,Landry,Jarvis
Miami Dolphins,Liedtke,Michael
Miami Dolphins,Linkenbach,Jeffrey
Miami Dolphins,Lippett,Tony
Miami Dolphins,Luc,Jeff
Miami Dolphins,Lynch,Arthur
Miami Dolphins,Matthews,Rishard
Miami Dolphins,McCain,Bobby
Miami Dolphins,McCain,Brice
Miami Dolphins,McCain,Chris
Miami Dolphins,McCarthy,Ellis
Miami Dolphins,McClendon,Jacques
Miami Dolphins,McDonald,Tyler
Miami Dolphins,Miller,Lamar
Miami Dolphins,Misi,Koa
Miami Dolphins,Mitchell,Earl
Miami Dolphins,Montgomery,Kendall
Miami Dolphins,Moore,Matt
Miami Dolphins,Mosley,C.J.
Miami Dolphins,Parker,DeVante
Miami Dolphins,Paysinger,Spencer
Miami Dolphins,Phillips,Jordan
Miami Dolphins,Pouncey,Mike
Miami Dolphins,Preston,Michael
Miami Dolphins,Robinson,Gerell
Miami Dolphins,Savage,Dionte
Miami Dolphins,Seamster,Sammy
Miami Dolphins,Semisch,Tim
Miami Dolphins,Shelby,Derrick
Miami Dolphins,Sheppard,Kelvin
Miami Dolphins,Sims,Dion
Miami Dolphins,Stills,Kenny
Miami Dolphins,Stoneburner,Jake
Miami Dolphins,Streeter,Tommy
Miami Dolphins,Sturgis,Caleb
Miami Dolphins,Suh,Ndamukong
Miami Dolphins,Tannehill,Ryan
Miami Dolphins,Taylor,Jamar
Miami Dolphins,Thomas,Dallas
Miami Dolphins,Thomas,Michael
Miami Dolphins,Thompson,Cedric
Miami Dolphins,Tripp,Jordie
Miami Dolphins,Turner,Billy
Miami Dolphins,Vernon,Olivier
Miami Dolphins,Vigil,Zach
Miami Dolphins,Wake,Cameron
Miami Dolphins,Walker,Aundrey
Miami Dolphins,Walton,J.D.
Miami Dolphins,Williams,Damien
New England Patriots,Allen,Ryan
New England Patriots,Amendola,Danny
New England Patriots,Andrews,David
New England Patriots,Barker,Chris
New England Patriots,Bequette,Jake
New England Patriots,Blount,LeGarrette
New England Patriots,Bolden,Brandon
New England Patriots,Boyce,Josh
New England Patriots,Brady,Tom
New England Patriots,Branch,Alan
New England Patriots,Brown,Malcom
New England Patriots,Butler,Malcolm
New England Patriots,Cadet,Travaris
New England Patriots,Cannon,Marcus
New England Patriots,Cardona,Joe
New England Patriots,Chandler,Scott
New England Patriots,Chung,Patrick
New England Patriots,Collins,Jamie
New England Patriots,Cox,Derek
New England Patriots,Derby,A.J.
New England Patriots,Develin,James
New England Patriots,Devey,Jordan
New England Patriots,Dickson,Xzavier
New England Patriots,Dobson,Aaron
New England Patriots,Easley,Dominique
New England Patriots,Ebner,Nate
New England Patriots,Edelman,Julian
New England Patriots,Fleming,Cameron
New England Patriots,Fleming,Darius
New England Patriots,Fletcher,Bradley
New England Patriots,Fletcher,Dane
New England Patriots,Flowers,Trey
New England Patriots,Flynn,Matt
New England Patriots,Freeny,Jonathan
New England Patriots,Gaffney,Tyler
New England Patriots,Garoppolo,Jimmy
New England Patriots,Gibson,Brandon
New England Patriots,Gostkowski,Stephen
New England Patriots,Gray,Jonas
New England Patriots,Green,Justin
New England Patriots,Grissom,Geneo
New England Patriots,Gronkowski,Rob
New England Patriots,Harmon,Duron
New England Patriots,Harper,Chris
New England Patriots,Hauptmann,Caylin
New England Patriots,Hightower,Dont'a
New England Patriots,Hoomanawanui,Michael
New England Patriots,Hughes,Kevin
New England Patriots,Jackson,Tre
New England Patriots,Jean,Jimmy
New England Patriots,Johnson,Antonio
New England Patriots,Johnson,Rufus
New England Patriots,Jones,Chandler
New England Patriots,Jones,Chris
New England Patriots,King,Brandon
New England Patriots,Kline,Josh
New England Patriots,Krause,Jonathan
New England Patriots,LaFell,Brandon
New England Patriots,Lewis,Dion
New England Patriots,Lynch,D.J.
New England Patriots,Martin,Eric
New England Patriots,Mason,Shaq
New England Patriots,Mayo,Jerod
New England Patriots,McClain,Robert
New England Patriots,McCourty,Devin
New England Patriots,Moore,Zach
New England Patriots,Morris,James
New England Patriots,Mundine,Jimmay
New England Patriots,Ninkovich,Rob
New England Patriots,Richards,Jordan
New England Patriots,Roberts,Darryl
New England Patriots,Ryan,Logan
New England Patriots,Sheard,Jabaal
New England Patriots,Siliga,Sealver
New England Patriots,Slater,Matthew
New England Patriots,Solder,Nate
New England Patriots,Stork,Bryan
New England Patriots,Swanson,Dax
New England Patriots,Taylor,Vince
New England Patriots,Tyms,Brian
New England Patriots,Vellano,Joe
New England Patriots,Vollmer,Sebastian
New England Patriots,Watson,Dekoda
New England Patriots,Wells,Matt
New England Patriots,Wendell,Ryan
New England Patriots,White,Chris
New England Patriots,White,James
New England Patriots,Wilson,Tavon
New York Jets,Aboushi,Oday
New York Jets,Allen,Antonio
New York Jets,Amaro,Jace
New York Jets,Babin,Jason
New York Jets,Barnes,Deion
New York Jets,Barnes,T.J.
New York Jets,Bohanon,Tommy
New York Jets,Bowen,Stephen
New York Jets,Brewer,James
New York Jets,Brown,Charles
New York Jets,Brown,Curtis
New York Jets,Carpenter,James
New York Jets,Colon,Willie
New York Jets,Copeland,J.C.
New York Jets,Coples,Quinton
New York Jets,Cromartie,Antonio
New York Jets,Cumberland,Jeff
New York Jets,Davis,Demario
New York Jets,Davis,Kellen
New York Jets,Decker,Eric
New York Jets,Douzable,Leger
New York Jets,Dozier,Dakota
New York Jets,Enemkpali,IK
New York Jets,Enunwa,Quincy
New York Jets,Eskridge,Durell
New York Jets,Evans,Shaq
New York Jets,Ferguson,D'Brickashaw
New York Jets,Fitzpatrick,Ryan
New York Jets,Folk,Nick
New York Jets,Freeman,Dalton
New York Jets,Furney,Andrew
New York Jets,Giacomini,Breno
New York Jets,Gilchrist,Marcus
New York Jets,Graham,T.J.
New York Jets,Hakim,Saalim
New York Jets,Harris,David
New York Jets,Harrison,Damon
New York Jets,Harrison,Jarvis
New York Jets,Heaps,Jake
New York Jets,Henderson,Erin
New York Jets,Howsare,Julian
New York Jets,Ijalana,Ben
New York Jets,Ivory,Chris
New York Jets,Jarrett,Jaiquawn
New York Jets,Johnson,Wesley
New York Jets,Jones,Taiwan
New York Jets,Kerley,Jeremy
New York Jets,Lattimore,Jamari
New York Jets,Lewis,Keith
New York Jets,Maneri,Steve
New York Jets,Mangold,Nick
New York Jets,Marshall,Brandon
New York Jets,Mauldin,Lorenzo
New York Jets,Mays,Joe
New York Jets,McDougle,Dexter
New York Jets,Miles,Rontez
New York Jets,Milliner,Dee
New York Jets,Owusu,Chris
New York Jets,Pace,Calvin
New York Jets,Petty,Bryce
New York Jets,Phillips,Dashaun
New York Jets,Posey,DeVier
New York Jets,Powell,Bilal
New York Jets,Powell,Walt
New York Jets,Pryor,Calvin
New York Jets,Purdum,Tanner
New York Jets,Quigley,Ryan
New York Jets,Qvale,Brent
New York Jets,Reilly,Trevor
New York Jets,Revis,Darrelle
New York Jets,Richardson,Daryl
New York Jets,Richardson,Sheldon
New York Jets,Ridley,Stevan
New York Jets,Rumph,Jonathon
New York Jets,Saxton,Wes
New York Jets,Schum,Jacob
New York Jets,Simon,Deon
New York Jets,Skrine,Buster
New York Jets,Smith,Devin
New York Jets,Smith,Geno
New York Jets,Stacy,Zac
New York Jets,Sudfeld,Zach
New York Jets,Talley,Ronald
New York Jets,Vickerson,Kevin
New York Jets,Walls,Darrin
New York Jets,Walls,Davon
New York Jets,Wilkerson,Muhammad
New York Jets,Williams,Jordan
New York Jets,Williams,Leonard
New York Jets,Williams,Marcus
New York Jets,Winters,Brian
Chicago Bears,Acho,Sam
Chicago Bears,Allen,Jared
Chicago Bears,Amos,Adrian
Chicago Bears,Anderson,Jonathan
Chicago Bears,Annen,Blake
Chicago Bears,Ball,Alan
Chicago Bears,Bass,David
Chicago Bears,Bellamy,Josh
Chicago Bears,Bennett,Martellus
Chicago Bears,Black,Qumain
Chicago Bears,Boffeli,Conor
Chicago Bears,Bostic,Jon
Chicago Bears,Bronson,Malcolm
Chicago Bears,Brown,Jonathan
Chicago Bears,Bushrod,Jermon
Chicago Bears,Callahan,Bryce
Chicago Bears,Carden,Shane
Chicago Bears,Carey,Ka'Deem
Chicago Bears,Chiles,John
Chicago Bears,Clausen,Jimmy
Chicago Bears,Cutler,Jay
Chicago Bears,Ducasse,Vladimir
Chicago Bears,Dunn,Brandon
Chicago Bears,Fabuluje,Tayo
Chicago Bears,Fales,David
Chicago Bears,Ferguson,Ego
Chicago Bears,Forte,Matt
Chicago Bears,Foster,Mason
Chicago Bears,Fuller,Kyle
